row,col,Well,Flight,Unit,Board,Inhibitor,Supply.I.mA,Time,Parabola,Construct,LED.trigger,Condition,ConversionRate,IntegratedIntensity,RedMeanIntensity,Green_Red_Mean_Intensity,Green_Red_Mean_Intensity_norm_Green_Mean_Intensity,Temp.Board.1,Temp.Board.2,Temp.LED,Pressure.mbar,Gravity.X.mg,Gravity.Y.mg,Gravity.Z.mg,Supply.U.mV
A,2,A2,3,101,2,Gd3+,NA,NA,1,GFP,NA,Pre-Parabola,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,2,A2,3,102,1,Thapsigargin,609.2125,2021-06-17 09:44:05,1,GFP,NA,Pre-Parabola,0.00121275,71.55923,0.5995582,0.4118727,0.00510164,36.798,36.79475,33.68725,1058,7.8325,43.74,1053.6475,23741.06
A,2,A2,3,102,2,Flunarizine,609.2125,2021-06-17 09:44:05,1,GFP,NA,Pre-Parabola,0,96.97216,0.5949768,NA,NA,36.798,36.79475,33.68725,1058,7.8325,43.74,1053.6475,23741.06
A,2,A2,3,103,1,Ruthenium Red,593.735,2021-06-17 09:44:03,1,GFP,NA,Pre-Parabola,0.005925091,1714.359,0.606612,0.5576094,0.006821933,36.81,36.80475,33.91925,1028,10.82,3.9075,1022.925,23800.3425
A,2,A2,3,103,2,GSK2193874,593.735,2021-06-17 09:44:03,1,GFP,NA,Pre-Parabola,0.004896839,616.7549,0.6698099,0.4736567,0.007101297,36.81,36.80475,33.91925,1028,10.82,3.9075,1022.925,23800.3425
A,2,A2,3,104,1,BAPTA,614.08,2021-06-17 09:44:04,1,GFP,NA,Pre-Parabola,0.0005095974,0,0,0.6261516,0.007975591,36.79475,36.79375,33.5715,1072.055,1.5175,12.245,1016.9375,23545.2725
A,2,A2,3,104,2,DMSO,614.08,2021-06-17 09:44:04,1,GFP,NA,Pre-Parabola,0,0,0,NA,NA,36.79475,36.79375,33.5715,1072.055,1.5175,12.245,1016.9375,23545.2725
A,3,A3,1,101,1,None,NA,NA,1,CaMPARI2,1,Pre-Parabola,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,3,A3,1,101,2,Gd3+,NA,NA,1,CaMPARI2,1,Pre-Parabola,0.002243829,194.5327,0.6868446,0.4877484,0.01441169,NA,NA,NA,NA,NA,NA,NA,NA
A,3,A3,1,102,1,Thapsigargin,611.115,2021-06-17 09:41:20,1,CaMPARI2,1,Pre-Parabola,0.09478466,327.9383,0.8252717,0.6492022,0.02396554,36.645,36.64275,34.33375,1073,10.3425,21.635,1048.345,23659.4675
A,3,A3,1,102,2,Flunarizine,611.115,2021-06-17 09:41:20,1,CaMPARI2,1,Pre-Parabola,0.02259981,568.8934,0.7728315,0.5984962,0.02285644,36.645,36.64275,34.33375,1073,10.3425,21.635,1048.345,23659.4675
A,3,A3,1,103,1,Ruthenium Red,593.1625,2021-06-17 09:41:21,1,CaMPARI2,1,Pre-Parabola,0.006103764,221.6221,0.6789041,0.458325,0.01515524,36.57525,36.55525,33.63525,1033.345,-6.7775,-0.31,1036.105,23784.3575
A,3,A3,1,103,2,GSK2193874,593.1625,2021-06-17 09:41:21,1,CaMPARI2,1,Pre-Parabola,0.03101448,144.3983,0.725756,0.4878376,0.01548733,36.57525,36.55525,33.63525,1033.345,-6.7775,-0.31,1036.105,23784.3575
A,3,A3,1,104,1,BAPTA,611.925,2021-06-17 09:41:21,1,CaMPARI2,1,Pre-Parabola,0.00494098,203.5866,0.6192386,0.4911684,0.01775596,36.498,36.551,33.44825,1065,-10.495,-5.7325,1024.63,23566.6625
A,3,A3,1,104,2,DMSO,611.925,2021-06-17 09:41:21,1,CaMPARI2,1,Pre-Parabola,0.007572326,220.4508,0.6268302,0.4393492,0.01341938,36.498,36.551,33.44825,1065,-10.495,-5.7325,1024.63,23566.6625
A,3,A3,2,101,1,None,598.9275,2021-06-17 09:39:10,1,CaMPARI2,1,Pre-Parabola,0.01142759,294.6135,0.853079,0.6882843,0.0216974,36.6195,36.545,33.995,1024,5.925,43.285,1032.0525,23751.985
A,3,A3,2,101,2,Gd3+,598.9275,2021-06-17 09:39:10,1,CaMPARI2,1,Pre-Parabola,0.02248505,301.4658,0.6539153,0.5080942,0.01858281,36.6195,36.545,33.995,1024,5.925,43.285,1032.0525,23751.985
A,3,A3,2,102,1,Thapsigargin,609.1225,2021-06-17 09:39:09,1,CaMPARI2,1,Pre-Parabola,0.08172797,323.539,0.8657988,0.6967622,0.02725404,36.63075,36.6235,34.07275,1070,16.7475,59.7075,1057.3425,23738.3
A,3,A3,2,102,2,Flunarizine,609.1225,2021-06-17 09:39:09,1,CaMPARI2,1,Pre-Parabola,0.01153691,175.5924,0.8204262,0.7793656,0.02945914,36.63075,36.6235,34.07275,1070,16.7475,59.7075,1057.3425,23738.3
A,3,A3,2,103,1,Ruthenium Red,593.98,2021-06-17 09:39:10,1,CaMPARI2,1,Pre-Parabola,0.00504939,141.0944,0.6761233,0.4493753,0.01637667,36.57525,36.62825,34.053,1032,9.5425,29.5275,1037.9825,23721.165
A,3,A3,2,103,2,GSK2193874,593.98,2021-06-17 09:39:10,1,CaMPARI2,1,Pre-Parabola,0.01800315,353.1042,0.8370031,0.7673712,0.02063397,36.57525,36.62825,34.053,1032,9.5425,29.5275,1037.9825,23721.165
A,3,A3,2,104,1,BAPTA,611.4075,2021-06-17 09:39:09,1,CaMPARI2,1,Pre-Parabola,0.009268257,522.4246,0.9875411,1.183897,0.03077147,36.55275,36.606,33.85875,1060,-2.4125,35.01,1029.9625,23591.1575
A,3,A3,2,104,2,DMSO,611.4075,2021-06-17 09:39:09,1,CaMPARI2,1,Pre-Parabola,0.003604786,252.4973,0.7068231,0.5495362,0.01711517,36.55275,36.606,33.85875,1060,-2.4125,35.01,1029.9625,23591.1575
A,3,A3,3,101,1,None,NA,NA,1,CaMPARI2,1,Pre-Parabola,0.005206503,168.5536,0.6592067,0.5943109,0.02251345,NA,NA,NA,NA,NA,NA,NA,NA
A,3,A3,3,101,2,Gd3+,NA,NA,1,CaMPARI2,1,Pre-Parabola,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,3,A3,3,102,1,Thapsigargin,608.6,2021-06-17 09:44:13,1,CaMPARI2,1,Pre-Parabola,0.08482396,399.8912,0.9318287,0.7113171,0.02367068,36.62425,36.6175,34.092,1058,7.3925,37.705,1053.96,23737.7825
A,3,A3,3,102,2,Flunarizine,608.6,2021-06-17 09:44:13,1,CaMPARI2,1,Pre-Parabola,0.01063778,530.0412,0.8606088,0.555714,0.021589,36.62425,36.6175,34.092,1058,7.3925,37.705,1053.96,23737.7825
A,3,A3,3,103,1,Ruthenium Red,591.3625,2021-06-17 09:44:11,1,CaMPARI2,1,Pre-Parabola,0.00720837,423.4247,0.6336183,0.5186579,0.0173234,36.6475,36.63525,34.3015,1028,6.925,5.435,1037.9375,23799.25
A,3,A3,3,103,2,GSK2193874,591.3625,2021-06-17 09:44:11,1,CaMPARI2,1,Pre-Parabola,0.03273457,418.8022,0.7301549,0.5709258,0.0186109,36.6475,36.63525,34.3015,1028,6.925,5.435,1037.9375,23799.25
A,3,A3,3,104,1,BAPTA,612.755,2021-06-17 09:44:12,1,CaMPARI2,1,Pre-Parabola,0.007790684,271.26,0.8277419,0.5414847,0.01842442,36.61575,36.6005,33.93225,1072.2125,0.6975,10.7575,1023.7075,23545.445
A,3,A3,3,104,2,DMSO,612.755,2021-06-17 09:44:12,1,CaMPARI2,1,Pre-Parabola,0.02077942,375.3255,0.7121567,0.5591736,0.01868111,36.61575,36.6005,33.93225,1072.2125,0.6975,10.7575,1023.7075,23545.445
A,4,A4,1,101,1,None,NA,NA,1,CaMPARI2,2,Pre-Parabola,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,4,A4,1,101,2,Gd3+,NA,NA,1,CaMPARI2,2,Pre-Parabola,0.007524325,205.4655,0.8599229,0.5910211,0.02117083,NA,NA,NA,NA,NA,NA,NA,NA
A,4,A4,1,102,1,Thapsigargin,611.4775,2021-06-17 09:41:28,1,CaMPARI2,2,Pre-Parabola,0.08894175,284.272,0.8706092,0.6804389,0.02527996,36.59375,36.58275,34.69825,1073,10.88,25.565,1069.0075,23652.6825
A,4,A4,1,102,2,Flunarizine,611.4775,2021-06-17 09:41:28,1,CaMPARI2,2,Pre-Parabola,0.02430053,401.8899,0.8154993,0.7116444,0.02341639,36.59375,36.58275,34.69825,1073,10.88,25.565,1069.0075,23652.6825
A,4,A4,1,103,1,Ruthenium Red,592.4775,2021-06-17 09:41:29,1,CaMPARI2,2,Pre-Parabola,0.006433713,198.3575,0.6749364,0.5511562,0.01664568,36.49,36.4515,33.956,1033.675,0.8775,-1.47,1033.755,23785.68
A,4,A4,1,103,2,GSK2193874,592.4775,2021-06-17 09:41:29,1,CaMPARI2,2,Pre-Parabola,0.03877344,309.1963,0.6454833,0.4942721,0.01703159,36.49,36.4515,33.956,1033.675,0.8775,-1.47,1033.755,23785.68
A,4,A4,1,104,1,BAPTA,610.69,2021-06-17 09:41:29,1,CaMPARI2,2,Pre-Parabola,0.01215633,274.097,0.6593123,0.5390656,0.01972045,36.34275,36.4315,33.7375,1065,-11.975,1.76,1036.69,23573.85
A,4,A4,1,104,2,DMSO,610.69,2021-06-17 09:41:29,1,CaMPARI2,2,Pre-Parabola,0.01030806,112.8094,0.6409724,0.477112,0.01710719,36.34275,36.4315,33.7375,1065,-11.975,1.76,1036.69,23573.85
A,4,A4,2,101,1,None,597.425,2021-06-17 09:39:18,1,CaMPARI2,2,Pre-Parabola,0.01446008,846.6313,0.6550883,0.4779668,0.01634268,36.518,36.424,34.33075,1024,4.16,17.0575,1065.8825,23756.7
A,4,A4,2,101,2,Gd3+,597.425,2021-06-17 09:39:18,1,CaMPARI2,2,Pre-Parabola,0.003253796,1673.89,0.7773111,1.997653,0.07045875,36.518,36.424,34.33075,1024,4.16,17.0575,1065.8825,23756.7
A,4,A4,2,102,1,Thapsigargin,609.5225,2021-06-17 09:39:17,1,CaMPARI2,2,Pre-Parabola,0.09978361,510.2381,0.8933924,0.7189753,0.02732372,36.53625,36.517,34.443,1070,13.4325,38.01,1095.725,23733.93
A,4,A4,2,102,2,Flunarizine,609.5225,2021-06-17 09:39:17,1,CaMPARI2,2,Pre-Parabola,0.01739106,824.3287,0.7935246,0.6628591,0.02710708,36.53625,36.517,34.443,1070,13.4325,38.01,1095.725,23733.93
A,4,A4,2,103,1,Ruthenium Red,593.9275,2021-06-17 09:39:18,1,CaMPARI2,2,Pre-Parabola,0.007844423,221.3195,0.7062563,0.5727058,0.01808479,36.477,36.52625,34.36025,1032,6.5425,3.135,1070.0475,23721.395
A,4,A4,2,103,2,GSK2193874,593.9275,2021-06-17 09:39:18,1,CaMPARI2,2,Pre-Parabola,0.02681443,470.2674,0.8904745,0.6819044,0.02253723,36.477,36.52625,34.36025,1032,6.5425,3.135,1070.0475,23721.395
A,4,A4,2,104,1,BAPTA,610.485,2021-06-17 09:39:17,1,CaMPARI2,2,Pre-Parabola,0.02342907,285.4706,0.6965364,0.5377606,0.01533441,36.43775,36.50075,34.1735,1060,-5.3275,10.0275,1067.245,23590.755
A,4,A4,2,104,2,DMSO,610.485,2021-06-17 09:39:17,1,CaMPARI2,2,Pre-Parabola,0.02219373,210.1192,0.7024412,0.5142177,0.01403846,36.43775,36.50075,34.1735,1060,-5.3275,10.0275,1067.245,23590.755
A,4,A4,3,101,1,None,NA,NA,1,CaMPARI2,2,Pre-Parabola,0.008245115,262.0742,0.755359,0.5957051,0.02854312,NA,NA,NA,NA,NA,NA,NA,NA
A,4,A4,3,101,2,Gd3+,NA,NA,1,CaMPARI2,2,Pre-Parabola,0,0,0.631375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,4,A4,3,102,1,Thapsigargin,606.96,2021-06-17 09:44:21,1,CaMPARI2,2,Pre-Parabola,0.096532,390.1137,0.9129621,0.7269703,0.02515557,36.517,36.50775,34.4615,1058.005,6.4525,39.04,1090.095,23745.89
A,4,A4,3,102,2,Flunarizine,606.96,2021-06-17 09:44:21,1,CaMPARI2,2,Pre-Parabola,0.01765281,307.0056,0.7757275,0.6133947,0.02136509,36.517,36.50775,34.4615,1058.005,6.4525,39.04,1090.095,23745.89
A,4,A4,3,103,1,Ruthenium Red,589.7825,2021-06-17 09:44:19,1,CaMPARI2,2,Pre-Parabola,0.009539681,346.8349,0.670392,0.4658484,0.01679532,36.595,36.55375,34.62075,1028,8.6325,-1.3075,1063.2175,23802.8725
A,4,A4,3,103,2,GSK2193874,589.7825,2021-06-17 09:44:19,1,CaMPARI2,2,Pre-Parabola,0.03017813,1029.777,0.8614748,1.058928,0.02490602,36.595,36.55375,34.62075,1028,8.6325,-1.3075,1063.2175,23802.8725
A,4,A4,3,104,1,BAPTA,612.825,2021-06-17 09:44:20,1,CaMPARI2,2,Pre-Parabola,0.01022074,294.2294,0.8012402,0.8354866,0.02871435,36.5045,36.5,34.238,1072.55,1.43,10.9175,1060.1675,23548.205
A,4,A4,3,104,2,DMSO,612.825,2021-06-17 09:44:20,1,CaMPARI2,2,Pre-Parabola,0.005833358,2565.291,1.116835,0.5538328,0.02030937,36.5045,36.5,34.238,1072.55,1.43,10.9175,1060.1675,23548.205
A,5,A5,1,101,1,None,NA,NA,1,CaMPARI2,1,Pull-up,0,0,0.5779117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,5,A5,1,101,2,Gd3+,NA,NA,1,CaMPARI2,1,Pull-up,0.01011024,731.0716,0.570598,0.3920843,0.01293141,NA,NA,NA,NA,NA,NA,NA,NA
A,5,A5,1,102,1,Thapsigargin,616.1175,2021-06-17 09:42:08,1,CaMPARI2,1,Pull-up,0.09127855,405.8922,1.003254,0.8271955,0.02728738,36.842,36.84175,34.4165,1072.4,1.5675,167.71,1871.345,23661.7675
A,5,A5,1,102,2,Flunarizine,616.1175,2021-06-17 09:42:08,1,CaMPARI2,1,Pull-up,0.002638522,0,0.6152313,0.4566383,0.01602312,36.842,36.84175,34.4165,1072.4,1.5675,167.71,1871.345,23661.7675
A,5,A5,1,103,1,Ruthenium Red,593.78,2021-06-17 09:42:08,1,CaMPARI2,1,Pull-up,0.01165858,228.9509,0.7071469,0.8344777,0.0313217,36.80925,36.79375,33.672,1033,-10.15,154.56,1852.12,23784.185
A,5,A5,1,103,2,GSK2193874,593.78,2021-06-17 09:42:08,1,CaMPARI2,1,Pull-up,0.02706581,645.6309,0.700422,0.6219894,0.01816154,36.80925,36.79375,33.672,1033,-10.15,154.56,1852.12,23784.185
A,5,A5,1,104,1,BAPTA,616.785,2021-06-17 09:42:07,1,CaMPARI2,1,Pull-up,0.01215287,345.7558,0.7115752,0.672184,0.01902289,36.78275,36.79475,33.4955,1064.875,-21.94,136.9375,1832.165,23574.885
A,5,A5,1,104,2,DMSO,616.785,2021-06-17 09:42:07,1,CaMPARI2,1,Pull-up,0.009969821,194.7354,0.6001317,0.3945403,0.01211494,36.78275,36.79475,33.4955,1064.875,-21.94,136.9375,1832.165,23574.885
A,5,A5,2,101,1,None,603.62,2021-06-17 09:40:06,1,CaMPARI2,1,Pull-up,0.0150652,292.362,0.7263898,0.4763434,0.01582322,36.8215,36.80475,34.0175,1023.2825,1.4225,171.085,1870.95,23757.62
A,5,A5,2,101,2,Gd3+,603.62,2021-06-17 09:40:06,1,CaMPARI2,1,Pull-up,0.005736107,760.5146,0.7017071,0.5303953,0.01619876,36.8215,36.80475,34.0175,1023.2825,1.4225,171.085,1870.95,23757.62
A,5,A5,2,102,1,Thapsigargin,612.915,2021-06-17 09:40:05,1,CaMPARI2,1,Pull-up,0.10686,410.1408,0.9884809,0.8489954,0.03017325,36.8255,36.826,34.1055,1069.1525,8.6725,182.95,1910.2675,23740.255
A,5,A5,2,102,2,Flunarizine,612.915,2021-06-17 09:40:05,1,CaMPARI2,1,Pull-up,0.01967948,268.0136,0.7656458,0.525362,0.01755831,36.8255,36.826,34.1055,1069.1525,8.6725,182.95,1910.2675,23740.255
A,5,A5,2,103,1,Ruthenium Red,595.1875,2021-06-17 09:40:06,1,CaMPARI2,1,Pull-up,0.014343,525.9889,0.8193192,0.7318748,0.02733099,36.814,36.82225,34.05925,1031.575,-0.8125,139.6225,1886.1975,23716.795
A,5,A5,2,103,2,GSK2193874,595.1875,2021-06-17 09:40:06,1,CaMPARI2,1,Pull-up,0.01745677,362.2008,0.8517315,0.7434033,0.02347586,36.814,36.82225,34.05925,1031.575,-0.8125,139.6225,1886.1975,23716.795
A,5,A5,2,104,1,BAPTA,615.855,2021-06-17 09:40:05,1,CaMPARI2,1,Pull-up,0.01668204,274.896,0.8072569,0.5232861,0.02047758,36.803,36.8095,33.87325,1059.205,-15.67,152.785,1873.6925,23589.72
A,5,A5,2,104,2,DMSO,615.855,2021-06-17 09:40:05,1,CaMPARI2,1,Pull-up,0.006472088,394.7831,0.7782078,0.4675733,0.01324133,36.803,36.8095,33.87325,1059.205,-15.67,152.785,1873.6925,23589.72
A,5,A5,3,101,1,None,NA,NA,1,CaMPARI2,1,Pull-up,0.0109814,231.1809,0.7074889,0.4698168,0.02009917,NA,NA,NA,NA,NA,NA,NA,NA
A,5,A5,3,101,2,Gd3+,NA,NA,1,CaMPARI2,1,Pull-up,0.01402999,170.8184,0.7492034,0.5935335,0.02084606,NA,NA,NA,NA,NA,NA,NA,NA
A,5,A5,3,102,1,Thapsigargin,612.3375,2021-06-17 09:45:07,1,CaMPARI2,1,Pull-up,0.0761137,348.2516,0.8584138,0.6761405,0.02538655,36.8275,36.82075,34.13325,1058,2.0875,183.18,1872.9075,23741.3475
A,5,A5,3,102,2,Flunarizine,612.3375,2021-06-17 09:45:07,1,CaMPARI2,1,Pull-up,0.01695499,249.744,0.6124762,0.4761993,0.01886449,36.8275,36.82075,34.13325,1058,2.0875,183.18,1872.9075,23741.3475
A,5,A5,3,103,1,Ruthenium Red,593.4625,2021-06-17 09:45:03,1,CaMPARI2,1,Pull-up,0.01391664,392.757,0.65128,0.4435104,0.0176452,36.84325,36.82975,34.325,1028,7.1175,135.5125,1824.41,23805.7475
A,5,A5,3,103,2,GSK2193874,593.4625,2021-06-17 09:45:03,1,CaMPARI2,1,Pull-up,0.01478508,84.88187,0.778926,0.4533927,0.01618697,36.84325,36.82975,34.325,1028,7.1175,135.5125,1824.41,23805.7475
A,5,A5,3,104,1,BAPTA,617.3975,2021-06-17 09:45:03,1,CaMPARI2,1,Pull-up,0.007507117,149.2968,0.6379653,0.5297174,0.02119781,36.8145,36.81175,33.9515,1072,-2.975,149.17,1821.0525,23548.8375
A,5,A5,3,104,2,DMSO,617.3975,2021-06-17 09:45:03,1,CaMPARI2,1,Pull-up,0.01325609,113.6087,0.7188934,0.5051304,0.01625751,36.8145,36.81175,33.9515,1072,-2.975,149.17,1821.0525,23548.8375
A,6,A6,1,101,1,None,NA,NA,1,CaMPARI2,2,Pull-up,0.008743685,459.9308,0.9320427,0.4567026,0.01513646,NA,NA,NA,NA,NA,NA,NA,NA
A,6,A6,1,101,2,Gd3+,NA,NA,1,CaMPARI2,2,Pull-up,0.004243282,843.1566,2.076621,1.85453,0.0585655,NA,NA,NA,NA,NA,NA,NA,NA
A,6,A6,1,102,1,Thapsigargin,613.455,2021-06-17 09:42:16,1,CaMPARI2,2,Pull-up,0.08941352,270.196,0.8425134,0.618498,0.02218922,36.70675,36.70575,34.879,1072.9375,8.465,200.7175,1732.265,23662.9175
A,6,A6,1,102,2,Flunarizine,613.455,2021-06-17 09:42:16,1,CaMPARI2,2,Pull-up,0.00591716,0,0.5787353,0.4495748,0.01509399,36.70675,36.70575,34.879,1072.9375,8.465,200.7175,1732.265,23662.9175
A,6,A6,1,103,1,Ruthenium Red,593.555,2021-06-17 09:42:16,1,CaMPARI2,2,Pull-up,0.004338395,129.847,0.6358107,0.5381933,0.01625562,36.64075,36.61675,34.128,1033,-3.64,180.38,1643.335,23786.1975
A,6,A6,1,103,2,GSK2193874,593.555,2021-06-17 09:42:16,1,CaMPARI2,2,Pull-up,0.03064146,326.4713,0.7341237,0.6079818,0.01761438,36.64075,36.61675,34.128,1033,-3.64,180.38,1643.335,23786.1975
A,6,A6,1,104,1,BAPTA,614.83,2021-06-17 09:42:15,1,CaMPARI2,2,Pull-up,0.01222295,751.8298,0.6648435,0.6693987,0.02163448,36.5595,36.609,33.93375,1064.995,-23.11,175.0575,1748.2425,23571.8375
A,6,A6,1,104,2,DMSO,614.83,2021-06-17 09:42:15,1,CaMPARI2,2,Pull-up,0.01713875,939.8489,1.102479,1.335265,0.04247299,36.5595,36.609,33.93375,1064.995,-23.11,175.0575,1748.2425,23571.8375
A,6,A6,2,101,1,None,601.7725,2021-06-17 09:40:14,1,CaMPARI2,2,Pull-up,0.01771316,321.1409,0.6738742,0.5161476,0.01460717,36.6865,36.62325,34.487,1023.9175,-5.3025,211.0375,1730.39,23748.765
A,6,A6,2,101,2,Gd3+,601.7725,2021-06-17 09:40:14,1,CaMPARI2,2,Pull-up,0.003234508,245.6425,0.7103899,0.4692034,0.01419581,36.6865,36.62325,34.487,1023.9175,-5.3025,211.0375,1730.39,23748.765
A,6,A6,2,102,1,Thapsigargin,612.9,2021-06-17 09:40:14,1,CaMPARI2,2,Pull-up,0.1022259,440.8237,0.9764615,0.6956485,0.02425003,36.6945,36.68575,34.5815,1069.7175,4.71,222.475,1727.66,23741.1175
A,6,A6,2,102,2,Flunarizine,612.9,2021-06-17 09:40:14,1,CaMPARI2,2,Pull-up,0.003649635,702.1031,0.6575453,0.498219,0.01818852,36.6945,36.68575,34.5815,1069.7175,4.71,222.475,1727.66,23741.1175
A,6,A6,2,103,1,Ruthenium Red,594.255,2021-06-17 09:40:14,1,CaMPARI2,2,Pull-up,0.01051748,316.0685,0.6883519,0.4209041,0.01662676,36.6495,36.6805,34.50625,1031.5875,-5.14,182.45,1731.1175,23716.3925
A,6,A6,2,103,2,GSK2193874,594.255,2021-06-17 09:40:14,1,CaMPARI2,2,Pull-up,0.0220572,1517.239,0.8205164,0.5736986,0.02075678,36.6495,36.6805,34.50625,1031.5875,-5.14,182.45,1731.1175,23716.3925
A,6,A6,2,104,1,BAPTA,613.405,2021-06-17 09:40:13,1,CaMPARI2,2,Pull-up,0.01982737,191.5977,0.7377717,0.5337135,0.01919314,36.62925,36.6525,34.33275,1059.51,-18.1575,196.545,1714.7125,23589.3175
A,6,A6,2,104,2,DMSO,613.405,2021-06-17 09:40:13,1,CaMPARI2,2,Pull-up,0.01194872,176.7101,0.7049263,0.5590784,0.01615626,36.62925,36.6525,34.33275,1059.51,-18.1575,196.545,1714.7125,23589.3175
A,6,A6,3,101,1,None,NA,NA,1,CaMPARI2,2,Pull-up,0.01367803,309.4866,0.8065168,0.6611611,0.02128623,NA,NA,NA,NA,NA,NA,NA,NA
A,6,A6,3,101,2,Gd3+,NA,NA,1,CaMPARI2,2,Pull-up,0.01137867,218.8053,0.7899013,0.5748435,0.0198721,NA,NA,NA,NA,NA,NA,NA,NA
A,6,A6,3,102,1,Thapsigargin,610.9125,2021-06-17 09:45:15,1,CaMPARI2,2,Pull-up,0.08821423,375.1517,0.8742353,0.6789815,0.024246,36.69125,36.6805,34.61275,1058,0.0075,220.265,1742.6975,23741.3475
A,6,A6,3,102,2,Flunarizine,610.9125,2021-06-17 09:45:15,1,CaMPARI2,2,Pull-up,0.01616183,883.2576,1.151552,0.9787848,0.03861739,36.69125,36.6805,34.61275,1058,0.0075,220.265,1742.6975,23741.3475
A,6,A6,3,103,1,Ruthenium Red,591.6,2021-06-17 09:45:11,1,CaMPARI2,2,Pull-up,0.01721423,246.7436,0.6394306,0.4778092,0.01694207,36.708,36.6995,34.772,1028,8.095,175.6425,1796.91,23801.8375
A,6,A6,3,103,2,GSK2193874,591.6,2021-06-17 09:45:11,1,CaMPARI2,2,Pull-up,0.01276402,351.5077,0.6921359,0.6301541,0.02178413,36.708,36.6995,34.772,1028,8.095,175.6425,1796.91,23801.8375
A,6,A6,3,104,1,BAPTA,615.915,2021-06-17 09:45:11,1,CaMPARI2,2,Pull-up,0.0101945,550.4303,1.020782,1.154665,0.04757186,36.669,36.65375,34.41075,1072,-4.4475,190.22,1767.5425,23545.6175
A,6,A6,3,104,2,DMSO,615.915,2021-06-17 09:45:11,1,CaMPARI2,2,Pull-up,0.0135232,324.4472,0.7563866,0.6279816,0.02040204,36.669,36.65375,34.41075,1072,-4.4475,190.22,1767.5425,23545.6175
A,7,A7,1,101,1,None,NA,NA,1,CaMPARI2-F391W,NA,Histamine,0.5216339,1284.576,1.374944,1.168524,0.04155267,NA,NA,NA,NA,NA,NA,NA,NA
A,7,A7,1,101,2,Gd3+,NA,NA,1,CaMPARI2-F391W,NA,Histamine,0.4121707,929.9962,1.165593,0.956384,0.03825763,NA,NA,NA,NA,NA,NA,NA,NA
A,7,A7,1,102,1,Thapsigargin,NA,NA,1,CaMPARI2-F391W,NA,Histamine,0.1022773,272.9859,0.8672464,0.6576263,0.02971548,NA,NA,NA,NA,NA,NA,NA,NA
A,7,A7,1,102,2,Flunarizine,NA,NA,1,CaMPARI2-F391W,NA,Histamine,0.137863,414.962,0.9455854,0.7872745,0.02447592,NA,NA,NA,NA,NA,NA,NA,NA
A,7,A7,1,103,1,Ruthenium Red,NA,NA,1,CaMPARI2-F391W,NA,Histamine,0.4968042,999.9346,1.072415,0.874588,0.02605014,NA,NA,NA,NA,NA,NA,NA,NA
A,7,A7,1,103,2,GSK2193874,NA,NA,1,CaMPARI2-F391W,NA,Histamine,0.3931467,835.937,1.133687,0.929836,0.02896317,NA,NA,NA,NA,NA,NA,NA,NA
A,7,A7,1,104,1,BAPTA,NA,NA,1,CaMPARI2-F391W,NA,Histamine,0.08802278,409.6678,0.8485545,0.7187064,0.02118762,NA,NA,NA,NA,NA,NA,NA,NA
A,7,A7,1,104,2,DMSO,NA,NA,1,CaMPARI2-F391W,NA,Histamine,0.464201,1307.053,1.259684,1.092626,0.03737753,NA,NA,NA,NA,NA,NA,NA,NA
A,7,A7,2,101,1,None,NA,NA,1,CaMPARI2-F391W,NA,Histamine,0.5958804,1407.154,1.445661,1.263583,0.04254985,NA,NA,NA,NA,NA,NA,NA,NA
A,7,A7,2,101,2,Gd3+,NA,NA,1,CaMPARI2-F391W,NA,Histamine,0.5401533,1161.225,1.396472,1.202515,0.04030604,NA,NA,NA,NA,NA,NA,NA,NA
A,7,A7,2,102,1,Thapsigargin,NA,NA,1,CaMPARI2-F391W,NA,Histamine,0.2062602,495.204,0.9773033,0.807913,0.03475567,NA,NA,NA,NA,NA,NA,NA,NA
A,7,A7,2,102,2,Flunarizine,NA,NA,1,CaMPARI2-F391W,NA,Histamine,0.1135686,460.0465,1.117001,0.8954978,0.02697778,NA,NA,NA,NA,NA,NA,NA,NA
A,7,A7,2,103,1,Ruthenium Red,NA,NA,1,CaMPARI2-F391W,NA,Histamine,0.526564,842.3247,1.009238,0.8117388,0.03417618,NA,NA,NA,NA,NA,NA,NA,NA
A,7,A7,2,103,2,GSK2193874,NA,NA,1,CaMPARI2-F391W,NA,Histamine,0.4715814,906.7441,1.130898,0.9110795,0.03476143,NA,NA,NA,NA,NA,NA,NA,NA
A,7,A7,2,104,1,BAPTA,NA,NA,1,CaMPARI2-F391W,NA,Histamine,0.06635972,355.4818,0.8814499,0.6995949,0.02451979,NA,NA,NA,NA,NA,NA,NA,NA
A,7,A7,2,104,2,DMSO,NA,NA,1,CaMPARI2-F391W,NA,Histamine,0.5850688,1437.113,1.442658,1.201357,0.03869307,NA,NA,NA,NA,NA,NA,NA,NA
